"org_uuid","Predicted Funding","Total Funding Received","Number of Founders","Number of organisations founded previously by current Founders","Funding received from organisations founded previously by current Founders","Number of executive jobs held by Founders previously","Funding received from previously held jobs by current Founders","Number of Funding Rounds from previously held jobs by current Founders","Number of Bachelors","University Rankings from Founders' degrees","Number of previous funding rounds","Age at Funding - Series Unknown","Funding Raised (USD) - Series Unknown","Age at Funding - Seed","Funding Raised (USD) - Seed","Number of Investors - Seed","Age at Funding - Series A","Funding Raised (USD) - Series A","Number of Investors - Series A","Funding Raised (USD) - Debt Financing","Age at Funding - Series B","Funding Raised (USD) - Series B","Average organization age at events","Organization Age","name"
"be51c905-e9a9-3892-fdc0-63a9d4e29c13",3111083.194166667,3370000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,125000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.084539723608287,70.34230682354874,"TraceAir"
"be5662e2-67fe-0b42-f9eb-3b78d0c906a9",49483532.27083333,49250561.0,1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,1000000.0,3.0,4660043.0,0.0,0.0,50.6361176044577,120.28173063101912,"Kinara Capital"
"be56d5b2-82fb-ef0f-7a31-ff048525b527",12724883.6125,27000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,51.5,15979593.20895438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Cosmose"
"be5c0980-ec07-7ffc-3dce-c94680a948de",1980047.850833333,1725000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85903201297768,93.63641963900696,"Rapchat"
"be5dde3e-b884-4291-1957-0fe7c88b5b98",8766259.910833333,7000000.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,1326531.069651459,5.0,29.0,7000000.0,5.0,0.0,0.0,0.0,32.679658035414825,71.82077660732253,"BlueFox"
"be5f191c-bcc8-88e3-ecd2-a6ac48c049c6",9897295.254166666,10000000.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10000000.0,4.0,0.0,0.0,0.0,57.7041280792898,91.30372286905278,"OKCoin"
"be669a7d-7467-6862-060d-efeca09260ab",24035237.04583333,23999700.0,2,2.0,54283597.0,12.0,12963914185.5,55.0,1.0,1.0,3.0,0.0,0.0,2.0,1500000.0,11.0,15.0,7499700.0,13.0,0.0,0.0,0.0,5.33891866362759,114.33499661184008,"Prism Skylabs"
"be7303e2-bd6d-4747-8199-032ae6a75e1a",849012.5075,840000.0,2,0.0,0.0,2.0,4504592368.5,12.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,19.712930450317256,"Unbox Robotics"
"be75b7a0-5d45-1229-9e16-99e60b7f301f",849012.5075,1077000.0,2,0.0,0.0,1.0,33870934.0,2.0,0.0,0.0,5.0,0.0,0.0,32.5,620000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Synetiq"
"be7621d1-1241-3ef1-099e-e0cda8ca5792",123566347.25916666,123537500.0,2,0.5,135800000.0,3.0,272181000.0,7.5,1.0,1.0,7.0,0.0,0.0,20.5,1068750.0,2.4241519674355496,44.0,6000000.0,2.0,0.0,73.0,8000000.0,66.0383170085628,129.31682375408118,"Passport"
"be80dedd-8631-2ca4-26a9-dceb85a960d3",283126.8358333333,40000.0,2,0.5,0.0,3.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,34.0,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"Tripcover"
"be81daec-e3ac-71e5-b027-204c682d04a5",283126.8358333333,25000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,25000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,100.40452576028255,"B EYE"
"be832c7f-17e8-510f-e456-d0ddd7811bd9",283126.8358333333,200000.0,4,1.25,1175000.0,12.0,4231250.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,200000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Oula.la Limited"
"be8396a4-5d8e-4046-ae20-14c888601b53",283126.8358333333,452048.0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,22.0127723361876,"Graffiti"
"be89c4cf-dbe3-40f0-9e0c-ca2ead14eb16",849012.5075,1100000.0,2,1.0,385000.0,4.0,385000.0,2.0,0.0,0.0,2.0,19.0,7794289.542567125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,53.126347563605,"SHYFT Power Solutions"
"be8fe140-a675-4e57-ab97-5073b1270f38",283126.8358333333,250000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,50.72794102548308,"Lentera Africa"
"be91f968-d1f3-bbe9-b18e-f0f43b5fc8f7",38738696.509166665,39000000.0,1,2.0,113876543.0,6.0,113876543.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,9000000.0,3.0,24285609.29061785,0.0,0.0,49.84743013203556,81.71009671656502,"Bastille Networks Internet Security"
"bea1dfd9-ab4d-cc8f-f3b0-e6d6a15c2317",283126.8358333333,120000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.523768455204419,72.28074498449661,"jEugene"
"bea65c3c-73a7-9d59-6689-dfdc70dd07a5",22904201.7025,23100000.0,1,4.0,145504311.0,5.0,145882761.0,20.0,0.0,0.0,3.0,0.0,0.0,10.5,8000000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47274071336168,60.28871229388694,"InfoSum"
"beae385d-d452-2145-0804-a589b9edcebe",1414530.1791666667,1250000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,156.29068358693198,"Optimal Strategix Group"
"beb3d477-fb92-f028-80a5-96ff9d6b9e8c",1980047.850833333,2000000.0,2,1.0,18652617.5,1.0,36905235.0,6.5,1.0,1.0,3.0,33.0,500000.0,16.0,1300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"Ourcast"
"bebc18a3-3fd3-48b4-9b0c-95d0343476bc",3676600.8658333328,3522713.0,3,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,73.33333333333333,3520630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1045195999918,108.28969794040944,"Oneflow"
"bebc41c6-9f44-10ae-b530-0d83b24dfc8b",7635224.567499999,7700000.0,3,3.333333333333333,10998333.333333334,25.0,55385000.0,17.66666666666667,4.0,1.0,4.0,41.0,7794289.542567125,26.0,1700000.0,10.0,64.0,3000000.0,2.0,0.0,0.0,0.0,100.76592948520504,122.28587856013468,"Pathmatics"
"bec19d8d-9329-12f6-fdea-4cb6ddb98b9b",283126.8358333333,200000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,200000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,24.88209887951156,68.33815889443315,"DropIn, Inc"
"bec5f682-5bb4-4ab3-bf17-e5a0405cc2ee",849012.5075,1102424.0,2,0.0,-1.0,2.0,-1.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,46.16111213782624,"Finhay"
"becc87e6-16af-4914-94a7-30ec054e1819",17249024.985833332,17272502.0,2,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,77.0,324999.0,64.0,12947503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93328405100722,89.62812378077578,"Openprise"
"becefafd-f0ff-4a89-901d-d12550b59a52",283126.8358333333,73977.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,42.44851023634983,"Ohne Empréstimo Pessoal Online"
"bed0058f-1dd6-48d1-8780-97fe7fdb58c0",1980047.850833333,1975000.0,2,0.0,0.0,4.0,177644887.0,10.5,0.0,0.0,1.0,20.0,1975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"Viable Fit"
"bed0daf6-3862-0515-7741-ee5aae06a9da",849012.5075,2915453.0,3,0.3333333333333333,365117.66666666674,4.0,418815.66666666674,0.6666666666666665,0.0,0.0,2.0,0.0,0.0,22.0,639662.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Flashnode"
"bed408c9-696a-45a5-b51d-fd06c9eacb5c",363911357.7175,363634963.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,18.0,4960617.0,1.0,37.0,13064501.0,3.0029130253849354,0.0,0.0,0.0,33.80767572229409,49.28232612579314,"Molo"
"bee00b66-b815-4149-8d37-3ca6cebd0517",3111083.194166667,3298155.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,754761.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"FINDRIVE"
"bee31520-c97e-74be-fd32-4bb27d6b61df",1414530.1791666667,1478204.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.15768290929998,228.2757346146738,"Best Before Media"
"bee350aa-c0c2-4928-b5a9-e59505561b13",5373153.880833333,5450000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5450000.0,1.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Elefant"
"bee541a9-65d8-4fd1-b04c-ef1af5cae56e",849012.5075,700000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,700000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"KineticFuse"
"bee5b923-4672-5554-0c05-57975f23ba4f",1414530.1791666667,1250000.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1476531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,118.90182549949692,"DocRun"
"bee644de-2dc7-25de-0f56-8b89dcf96aa5",9897295.254166666,10000751.0,3,1.0,1.0,4.0,56727652.66666666,2.333333333333333,0.0,0.0,3.0,8.0,6703928.0,0.0,0.0,0.0,40.0,1796824.0,2.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Mihup Communications"
"bee851b0-02f4-4031-9ad2-8de7028cb456",4807636.2091666665,5000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5000000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,33.31485246103616,"Q5id"
"beebc95f-93d1-4bf6-0691-3c5a024a0a45",3111083.194166667,3290000.0,2,0.5,0.0,5.0,11065850.0,1.0,1.0,1.0,2.0,16.0,1190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"CyberIQ Services"
"beee9225-f881-2f86-cd65-6fedba74dcef",7069706.895833333,7291103.0,2,0.5,710711.0,6.0,710711.0,1.5,0.0,1.0,4.0,0.0,0.0,39.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.84575316399378,96.26481036571592,"HelloSoda"
"bef5d6cd-d753-4006-8155-5da4e42ef326",555056330.7408333,555000000.0,2,0.0,0.0,3.0,22600000.0,3.5,1.0,0.0,4.0,0.0,0.0,1.0,1326531.069651459,1.0,14.0,225000000.0,4.0,0.0,26.0,30000000.0,50.6361176044577,40.280087886814925,"Ribbon"
"bef92b96-21fa-43d0-8024-9bea77eb1170",849012.5075,2699997.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"Benepass"
"bf0735e9-86ac-803a-8ee2-164846460fe0",849012.5075,600000.0,1,0.0,0.0,2.0,110500000.0,2.0,0.0,1.0,1.0,0.0,0.0,32.0,600000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"Armory Technologies, Inc."
"bf0b7ba6-e76c-4381-a4b6-99fd307cbdbd",17249024.985833332,17200000.0,3,0.0,0.0,7.0,12275000.0,2.0,0.0,0.0,2.0,0.0,0.0,21.0,3200000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Deep Lens"
"bf0d8c9a-7ca0-4472-efe9-c8aeb9708251",849012.5075,941742.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,32.5,2154823.06965146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"Chorus Intelligence"
"bf1e0c4e-4e0d-472e-0466-1a6327e5dfa0",283126.8358333333,250000.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,50000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"MortgageBite.com"
"bf206ed1-8094-d83e-eb08-7f0815edd108",6504189.224166666,6350000.0,2,0.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,6.0,1400000.0,1.0,52.5,3685000.0,1.0,0.0,0.0,0.0,50.6361176044577,168.28271627754162,"Q-Sensei"
"bf235a9f-bf21-4afd-8491-93ea7c1094d6",283126.8358333333,100000.0,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,31.86923756134623,"Jumeni"
"bf264aec-57f4-7f25-78fc-502f40c1b59b",283126.8358333333,528472.0,3,0.3333333333333333,0.0,4.0,12385648.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,70000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,103.2957555596624,"Kimera Systems"
"bf2c2741-7e32-5fae-3191-2230ca77445e",849012.5075,3059695.0,2,0.5,750000.0,2.0,750000.0,0.5,0.0,0.0,2.0,0.0,0.0,16.0,600000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Monetise"
"bf2dfcf0-e7c3-5c29-7b27-7aed69f0f5ef",13855918.955833333,14000000.0,2,1.5,1244000000.0,8.0,1677881009.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,5000000.0,1.0,0.0,0.0,0.0,159.31333292264725,192.2667816587609,"Axxana"
"bf2e5f06-e3dc-47af-b0ef-e6c8a29fab33",1980047.850833333,1800000.0,2,0.5,0.0,3.0,0.0,1.0,0.0,0.0,1.0,34.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,57.29891784225549,"Be Your Best"
"bf328513-3b15-4889-9e27-5816065b650b",24035237.04583333,24000000.0,2,0.5,2000000.0,2.0,2000000.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,24000000.0,9.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Branch Insurance"
"bf367265-a343-470f-ac14-8d13294f8357",283126.8358333333,218500.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,218500.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"Torpago"
"bf36aa51-b151-e0cf-e415-4d23ebbffa71",283126.8358333333,240000.0,1,0.0,0.0,3.0,1200000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,91.30372286905278,"Pivaclouds"
"bf39f1d9-4447-4551-89a9-57c0d11a914d",1414530.1791666667,1228400.0,2,0.5,0.0,3.0,0.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,10.316433602332696,"QUIN"
"bf3c0569-ae8a-6021-ba3c-9a6ffbf34001",30255931.434166662,30000000.0,1,2.0,0.0,3.0,57000000.0,6.0,1.0,0.0,1.0,58.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,216.28370192406413,"W2 Group"
"bf442200-dd84-4a31-975f-2b0c66b0dd88",849012.5075,915000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,26.513891455676703,"PAXAFE"
"bf53682f-3ebc-5d1c-a3bc-3d67da691e24",283126.8358333333,434612.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,75.76336269738599,"GeoUniq"
"bf5a0caf-4c58-a19a-4bf9-f38ac9b1e97d",30255931.434166662,30000000.0,2,0.5,0.0,8.0,235217419.0,11.0,2.0,0.0,1.0,120.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,180.27474896815133,"CreditAccess Asia"
"bf5b16e2-da47-b6a6-7df0-0ab318ec8667",1414530.1791666667,2340000.0,3,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,1340000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82687529518059,69.88233844637467,"HAAS Alert"
"bf5c222a-3ae1-62bd-1ae3-e57eca2f421f",283126.8358333333,1031866.0,1,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,3.0,0.0,0.0,31.0,176205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81389761596748,72.21503521632887,"Nordigen"
"bf5db479-1a51-989b-61a6-69483ce203f5",1414530.1791666667,1300000.0,3,0.0,0.0,4.0,3333333.333333333,0.333333333333333,1.0,1.0,3.0,0.0,0.0,24.5,1100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"Affinity China"
"bf7c1be4-c234-034b-088d-292e77b4ae26",38173178.8375,38044180.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,4800000.0,4.0,39.0,7000000.0,4.0,0.0,0.0,0.0,50.16940799605742,96.26481036571592,"Compology"
"bf83106d-58d5-7c95-1dd4-7ccedc7ca017",119607723.5575,332275000.0,3,1.0,221516666.66666663,9.0,554458333.3333334,14.0,3.0,0.0,8.0,89.0,7794289.542567125,19.0,2400000.0,4.0,29.0,6875000.0,4.0,0.0,43.0,15000000.0,63.61253140037108,95.2463089591162,"Auth0"
"bf849ed1-6d62-c4bb-449d-c1ccd8a88b39",3111083.194166667,4321646.0,1,0.0,0.0,2.0,83325124.0,9.0,0.0,0.0,6.0,30.5,897102.0,13.5,1800000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,66.33401096531756,"Datarista"
"bf8f6396-0997-d7b2-03c8-7eb169934bee",9897295.254166666,10152062.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,152062.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,155.04219799174518,"Arviem"
"bf981cf8-2ae1-313f-7721-2e76b0bd9b56",849012.5075,992027.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,418348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,144.26579601223844,"ISVWorld"
"bf9d4974-05d1-5b5d-2cb9-5ea17d9c2b61",33649037.46416666,33814000.0,2,0.0,0.0,3.0,2604524031.5,2.5,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,100.0,19400000.0,2.0,24285609.29061785,144.0,12400000.0,50.6361176044577,162.6973859832851,"Realeyes"
"bfa9005c-0450-79f2-57d8-0f8fc04bf68c",1414530.1791666667,1200000.0,1,2.0,0.0,4.0,37000000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"Operation HOPE"
"bfa9fa85-7a1a-50a5-bcbb-60aeacf52381",65318027.07749999,65350000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,46.0,13000000.0,0.0,0.0,0.0,10.0,6800000.0,2.0,0.0,18.0,15000000.0,50.6361176044577,252.292654879977,"ReefEdge"
"bfb41127-2db4-7f5d-ad53-aebbb757cb10",67014580.0925,67000000.0,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,104.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,156.29068358693198,"Four Foods Group (FFG)"
"bfb81554-35e9-bfdb-b686-0ecaabbdf9a6",11028330.5975,11000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,11000000.0,1.0,0.0,0.0,0.0,50.6361176044577,178.7962791843775,"Riivos (formerly Alight Inc.)"
"bfbf5b43-f2b4-73eb-f243-aaee277cd03e",8200742.239166666,33000000.0,2,0.0,0.0,6.0,192425000.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,8000000.0,7.0,0.0,0.0,0.0,50.6361176044577,106.31840489537772,"BirdEye"
"bfc37a55-2731-6d76-f3e0-faf07930f1c1",8200742.239166666,4602615.0,2,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,2663886.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,15.146101562660425,48.88806751678678,"Creditspring"
"bfc68071-0a2e-0d17-9339-e93308eaa652",18945578.000833333,19000000.0,4,0.75,875000.0,8.0,85225000.0,6.75,4.0,3.0,6.0,0.0,0.0,11.0,2653062.1393029187,3.0,45.0,6000000.0,17.0,0.0,77.5,13000000.0,67.93451317568854,120.28173063101912,"LeadGenius"
"bfcd3c99-0409-fd53-2aa4-d008008d58fb",119042205.88583332,118952627.0,2,0.0,0.0,5.0,355152627.0,17.0,1.0,0.0,7.0,87.0,7451650.0,0.0,0.0,0.0,73.0,5000000.0,2.0,201029.0,111.0,20000000.0,144.8337161514024,180.27474896815133,"LookingGlass Cyber Solutions"
"bfd354bf-81d7-4aa9-91ae-d4072257bf96",13855918.955833333,13720950.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Smarterly"
"bfd41875-271e-893b-14e8-07b9e694bc43",16683507.314166663,16423523.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6250879.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,67.31965748783342,"CloudIn"
"bfd6dffa-f90e-90b3-bc8f-259b3923ea0f",13290401.284166666,13500000.0,3,3.333333333333333,9000000.0,14.0,157766576.66666666,9.0,1.0,3.0,1.0,36.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19429557075095,120.28173063101912,"Social Finance"
"bfd7a3e0-80ca-74d1-7b95-2721b98abdb6",12724883.6125,12817867.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,27.0,847797.0,2.0,36.0,11970070.0,3.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"+Simple.fr"
"bfdfa55d-b684-d66b-2967-6e65df16550d",283126.8358333333,290182.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,290182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47688864247726,67.31965748783342,"Barnaby"
"bfe4d29e-a91e-6ee1-04bd-a538183b9b84",26862825.404166665,27121141.0,2,0.5,894732.0,3.0,894732.0,1.5,0.0,2.0,11.0,0.0,0.0,7.0,381367.0,1.0,49.0,3194140.0,1.0,889856.0,68.0,11209380.0,50.6361176044577,111.31234727612475,"SnappCar"
"bfecb54d-aaae-430d-b82a-58dc47ab0777",1980047.850833333,8000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"SkyHive"
"bfef39ea-d9be-d7e3-6bc8-a541a0bbc0bc",3676600.8658333328,3500000.0,2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,31.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Stake"
"bff2061b-413c-40ba-a350-1540172cc556",283126.8358333333,117535.0,2,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Feather"
"bff3f6ee-1b77-45c9-98af-a89bb5ef09e1",8200742.239166666,8000000.0,2,0.0,0.0,2.0,3075115000.0,3.0,0.0,2.0,4.0,0.0,0.0,17.0,2000000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Phenomic AI"
"bffa3695-8d75-49a4-b7e0-f2475837e9d2",8200742.239166666,7937178.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877500.0,0.0,0.0,50.6361176044577,72.28074498449661,"Nexben"
"c0012c43-6418-4064-ba72-94e78ac88ac2",8200742.239166666,23380591.0,2,0.0,0.0,2.0,4373330.5,2.0,0.0,0.0,5.0,0.0,0.0,15.25,11758769.069651458,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,34.152652005174645,72.28074498449661,"Bink"
"c004876f-4901-0c29-d8a0-85979154168a",8766259.910833333,9000000.0,3,1.3333333333333333,44000000.0,6.0,139851226.66666666,19.0,2.0,1.0,3.0,25.0,7794289.542567125,31.0,3500000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"QuickPay"
"c0058715-4a75-27cf-60d4-cf65ba7b840e",5938671.5525,6000000.0,1,1.0,4700000.0,2.0,4700000.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.290252366578386,75.30339432021191,"deepsense.ai"
